id,TITLE,META_TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,condition,availability,root links,item_group_id,shape,length
JUICEGELS-0879,Rosealite Set,Rosealite Set - Stiletto,"Rosealite press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0879_674545973_18436255402185017_225108106473442706_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0879?shape=Stiletto&length=Medium,Juicegels_RosealiteSet_Stiletto,Stiletto,Medium
JUICEGELS-0880,Rosealite Set,Rosealite Set - Stiletto,"Rosealite press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0880_674545973_18436255402185017_225108106473442706_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0880?shape=Stiletto&length=Long,Juicegels_RosealiteSet_Stiletto,Stiletto,Long
JUICEGELS-0881,Rosealite Set,Rosealite Set - Coffin,"Rosealite press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0881_674545973_18436255402185017_225108106473442706_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0881?shape=Coffin&length=Short,Juicegels_RosealiteSet_Coffin,Coffin,Short
JUICEGELS-0882,Rosealite Set,Rosealite Set - Coffin,"Rosealite press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0882_674545973_18436255402185017_225108106473442706_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0882?shape=Coffin&length=Medium,Juicegels_RosealiteSet_Coffin,Coffin,Medium
JUICEGELS-0883,Rosealite Set,Rosealite Set - Coffin,"Rosealite press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0883_674545973_18436255402185017_225108106473442706_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0883?shape=Coffin&length=Long,Juicegels_RosealiteSet_Coffin,Coffin,Long
JUICEGELS-0884,Rosealite Set,Rosealite Set - Almond,"Rosealite press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0884_674545973_18436255402185017_225108106473442706_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0884?shape=Almond&length=Short,Juicegels_RosealiteSet_Almond,Almond,Short
JUICEGELS-0885,Rosealite Set,Rosealite Set - Almond,"Rosealite press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0885_674545973_18436255402185017_225108106473442706_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0885?shape=Almond&length=Medium,Juicegels_RosealiteSet_Almond,Almond,Medium
JUICEGELS-0886,Rosealite Set,Rosealite Set - Almond,"Rosealite press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0886_674545973_18436255402185017_225108106473442706_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0886?shape=Almond&length=Long,Juicegels_RosealiteSet_Almond,Almond,Long
JUICEGELS-0887,Pop Tips Set,Pop Tips Set - Square,"Pop Tips press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0887_670672508_18434002033185017_624763343144679593_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0887?shape=Square&length=Short,Juicegels_PopTipsSet_Square,Square,Short
JUICEGELS-0888,Pop Tips Set,Pop Tips Set - Square,"Pop Tips press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0888_670672508_18434002033185017_624763343144679593_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0888?shape=Square&length=Medium,Juicegels_PopTipsSet_Square,Square,Medium
JUICEGELS-0889,Pop Tips Set,Pop Tips Set - Square,"Pop Tips press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0889_670672508_18434002033185017_624763343144679593_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0889?shape=Square&length=Long,Juicegels_PopTipsSet_Square,Square,Long
JUICEGELS-0890,Pop Tips Set,Pop Tips Set - Oval,"Pop Tips press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0890_670672508_18434002033185017_624763343144679593_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0890?shape=Oval&length=Short,Juicegels_PopTipsSet_Oval,Oval,Short
JUICEGELS-0891,Pop Tips Set,Pop Tips Set - Oval,"Pop Tips press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0891_670672508_18434002033185017_624763343144679593_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0891?shape=Oval&length=Medium,Juicegels_PopTipsSet_Oval,Oval,Medium
JUICEGELS-0892,Pop Tips Set,Pop Tips Set - Oval,"Pop Tips press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0892_670672508_18434002033185017_624763343144679593_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0892?shape=Oval&length=Long,Juicegels_PopTipsSet_Oval,Oval,Long
JUICEGELS-0893,Pop Tips Set,Pop Tips Set - Stiletto,"Pop Tips press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0893_670672508_18434002033185017_624763343144679593_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0893?shape=Stiletto&length=Short,Juicegels_PopTipsSet_Stiletto,Stiletto,Short
JUICEGELS-0894,Pop Tips Set,Pop Tips Set - Stiletto,"Pop Tips press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0894_670672508_18434002033185017_624763343144679593_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0894?shape=Stiletto&length=Medium,Juicegels_PopTipsSet_Stiletto,Stiletto,Medium
JUICEGELS-0895,Pop Tips Set,Pop Tips Set - Stiletto,"Pop Tips press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0895_670672508_18434002033185017_624763343144679593_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0895?shape=Stiletto&length=Long,Juicegels_PopTipsSet_Stiletto,Stiletto,Long
JUICEGELS-0896,Pop Tips Set,Pop Tips Set - Coffin,"Pop Tips press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0896_670672508_18434002033185017_624763343144679593_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0896?shape=Coffin&length=Short,Juicegels_PopTipsSet_Coffin,Coffin,Short
JUICEGELS-0897,Pop Tips Set,Pop Tips Set - Coffin,"Pop Tips press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0897_670672508_18434002033185017_624763343144679593_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0897?shape=Coffin&length=Medium,Juicegels_PopTipsSet_Coffin,Coffin,Medium
JUICEGELS-0898,Pop Tips Set,Pop Tips Set - Coffin,"Pop Tips press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0898_670672508_18434002033185017_624763343144679593_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0898?shape=Coffin&length=Long,Juicegels_PopTipsSet_Coffin,Coffin,Long
JUICEGELS-0899,Pop Tips Set,Pop Tips Set - Almond,"Pop Tips press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0899_670672508_18434002033185017_624763343144679593_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0899?shape=Almond&length=Short,Juicegels_PopTipsSet_Almond,Almond,Short
JUICEGELS-0900,Pop Tips Set,Pop Tips Set - Almond,"Pop Tips press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0900_670672508_18434002033185017_624763343144679593_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0900?shape=Almond&length=Medium,Juicegels_PopTipsSet_Almond,Almond,Medium
JUICEGELS-0901,Pop Tips Set,Pop Tips Set - Almond,"Pop Tips press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0901_670672508_18434002033185017_624763343144679593_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0901?shape=Almond&length=Long,Juicegels_PopTipsSet_Almond,Almond,Long
JUICEGELS-0902,Gem Pop Set,Gem Pop Set - Square,"Gem Pop press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0902_670967619_18433793326185017_6252713002783002606_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0902?shape=Square&length=Short,Juicegels_GemPopSet_Square,Square,Short
JUICEGELS-0903,Gem Pop Set,Gem Pop Set - Square,"Gem Pop press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0903_670967619_18433793326185017_6252713002783002606_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0903?shape=Square&length=Medium,Juicegels_GemPopSet_Square,Square,Medium
JUICEGELS-0904,Gem Pop Set,Gem Pop Set - Square,"Gem Pop press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0904_670967619_18433793326185017_6252713002783002606_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0904?shape=Square&length=Long,Juicegels_GemPopSet_Square,Square,Long
JUICEGELS-0905,Gem Pop Set,Gem Pop Set - Oval,"Gem Pop press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0905_670967619_18433793326185017_6252713002783002606_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0905?shape=Oval&length=Short,Juicegels_GemPopSet_Oval,Oval,Short
JUICEGELS-0906,Gem Pop Set,Gem Pop Set - Oval,"Gem Pop press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0906_670967619_18433793326185017_6252713002783002606_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0906?shape=Oval&length=Medium,Juicegels_GemPopSet_Oval,Oval,Medium
JUICEGELS-0907,Gem Pop Set,Gem Pop Set - Oval,"Gem Pop press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0907_670967619_18433793326185017_6252713002783002606_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0907?shape=Oval&length=Long,Juicegels_GemPopSet_Oval,Oval,Long
JUICEGELS-0908,Gem Pop Set,Gem Pop Set - Stiletto,"Gem Pop press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0908_670967619_18433793326185017_6252713002783002606_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0908?shape=Stiletto&length=Short,Juicegels_GemPopSet_Stiletto,Stiletto,Short
JUICEGELS-0909,Gem Pop Set,Gem Pop Set - Stiletto,"Gem Pop press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0909_670967619_18433793326185017_6252713002783002606_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0909?shape=Stiletto&length=Medium,Juicegels_GemPopSet_Stiletto,Stiletto,Medium
JUICEGELS-0910,Gem Pop Set,Gem Pop Set - Stiletto,"Gem Pop press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0910_670967619_18433793326185017_6252713002783002606_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0910?shape=Stiletto&length=Long,Juicegels_GemPopSet_Stiletto,Stiletto,Long
JUICEGELS-0911,Gem Pop Set,Gem Pop Set - Coffin,"Gem Pop press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0911_670967619_18433793326185017_6252713002783002606_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0911?shape=Coffin&length=Short,Juicegels_GemPopSet_Coffin,Coffin,Short
JUICEGELS-0912,Gem Pop Set,Gem Pop Set - Coffin,"Gem Pop press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0912_670967619_18433793326185017_6252713002783002606_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0912?shape=Coffin&length=Medium,Juicegels_GemPopSet_Coffin,Coffin,Medium
JUICEGELS-0913,Gem Pop Set,Gem Pop Set - Coffin,"Gem Pop press-on nails set with custom design- Handmade- Available shapes: square, oval, stiletto, coffin- Please send your nail sizes using the provided measuring method for true-to-fit sizes- Includes mini nail file & wooden cuticle pusher",17.5,GBP,20,"juicegels,gel_press_on_nails,press_on_nails,london_nails,kent_nails",,docs/images/products/JUICEGELS-0913_670967619_18433793326185017_6252713002783002606_n.jpg,https://juicegels.com/images/products/il_fullxfull.6603590697_ihw4.jpg,https://juicegels.com/images/products/il_fullxfull.6603590695_jgea.jpg,https://juicegels.com/images/products/il_fullxfull.6603590699_lqif.jpg,,,,,,,new,in stock,https://juicegels.com/product/JUICEGELS-0913?shape=Coffin&length=Long,Juicegels_GemPopSet_Coffin,Coffin,Long
